,title,price,link
42,"HP Laptop 15, Intel Core Ultra 5 125H, 15.6-inch (39.6 cm), FHD, 16GB DDR5, 1TB SSD, Intel Graphics, 1080p FHD Camera w/Privacy Shutter, Anti-Glare, Backlit KB (Win 11, Silver, 1.65 kg), fd1197TU","67,990",https://amazon.in//HP-15-6-inch-Graphics-Anti-Glare-fd1197TU/dp/B0DGX5X7NZ/ref=sr_1_33?crid=6MYET830HUWF&dib=eyJ2IjoiMSJ9.R1Z-MIx9ttTdlwSs7tS553DEsRIfjU6yB-I_CGN51jdC6CdgtdRWi_9Sixs2XXc011Gu0UqFiIZc_-QRHCAfdBCKD-u9RH5hg906ZpwlJiV47NOHTaFpgALo4xOpYH10E4LYOGM85Iyeyt6WSHR0m1CB79f8QRS1roElLF6SbcR73owTxK6EK5LiR-PBG5h6JSa015gaRY2gNN0Y3z_1l0MSUZmkX6uLwRMNZNnpXRc.Cv_UMZrX-l_1mWPsDXxFwnewSQvxtYPMJgku9WPmKtU&dib_tag=se&keywords=laptop&qid=1737229288&sprefix=laptop%2Caps%2C483&sr=8-33
43,"HP Laptop 250R G9 Intel Core i3 13th Gen 1315U - (8GB/512GB SSD/Intel UHD Graphics) Thin and Light Business Laptop/15.6"" (39.62cm)/Ash Grey/1.57 kg","31,470",https://amazon.in//HP-Laptop-250R-Intel-1315U/dp/B0DKGB5V4T/ref=sr_1_34?crid=6MYET830HUWF&dib=eyJ2IjoiMSJ9.R1Z-MIx9ttTdlwSs7tS553DEsRIfjU6yB-I_CGN51jdC6CdgtdRWi_9Sixs2XXc011Gu0UqFiIZc_-QRHCAfdBCKD-u9RH5hg906ZpwlJiV47NOHTaFpgALo4xOpYH10E4LYOGM85Iyeyt6WSHR0m1CB79f8QRS1roElLF6SbcR73owTxK6EK5LiR-PBG5h6JSa015gaRY2gNN0Y3z_1l0MSUZmkX6uLwRMNZNnpXRc.Cv_UMZrX-l_1mWPsDXxFwnewSQvxtYPMJgku9WPmKtU&dib_tag=se&keywords=laptop&qid=1737229288&sprefix=laptop%2Caps%2C483&sr=8-34
44,"ASUS Vivobook 16"" FHD+ (1920 X 1200), 60Hz 300Nits, Core i5-12500H, (16GB RAM/512GB SSD/Intel Iris X? Graphics/Win 11/Office Home/Fingerprint/42Whr Battery/Transparent Silver/1.88Kg), X1605ZAC-MB541WS","51,990",https://amazon.in//ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_35?crid=6MYET830HUWF&dib=eyJ2IjoiMSJ9.R1Z-MIx9ttTdlwSs7tS553DEsRIfjU6yB-I_CGN51jdC6CdgtdRWi_9Sixs2XXc011Gu0UqFiIZc_-QRHCAfdBCKD-u9RH5hg906ZpwlJiV47NOHTaFpgALo4xOpYH10E4LYOGM85Iyeyt6WSHR0m1CB79f8QRS1roElLF6SbcR73owTxK6EK5LiR-PBG5h6JSa015gaRY2gNN0Y3z_1l0MSUZmkX6uLwRMNZNnpXRc.Cv_UMZrX-l_1mWPsDXxFwnewSQvxtYPMJgku9WPmKtU&dib_tag=se&keywords=laptop&qid=1737229288&sprefix=laptop%2Caps%2C483&sr=8-35
45,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop","72,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjQ2NDQzOTYyNTMyNjY0OjE3MzcyMjkyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDMzMzcyNzA4MTkzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D6MYET830HUWF%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3D5cdf0930-2520-43d5-a4d3-24cf7d8941a7%26pd_rd_w%3DDdK2s%26pd_rd_wg%3Dc9ef1%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D4HFPXZJW74HCAGCAKGER%26qid%3D1737229280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C483%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
46,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop","72,990",https://amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_36?crid=6MYET830HUWF&dib=eyJ2IjoiMSJ9.R1Z-MIx9ttTdlwSs7tS553DEsRIfjU6yB-I_CGN51jdC6CdgtdRWi_9Sixs2XXc011Gu0UqFiIZc_-QRHCAfdBCKD-u9RH5hg906ZpwlJiV47NOHTaFpgALo4xOpYH10E4LYOGM85Iyeyt6WSHR0m1CB79f8QRS1roElLF6SbcR73owTxK6EK5LiR-PBG5h6JSa015gaRY2gNN0Y3z_1l0MSUZmkX6uLwRMNZNnpXRc.Cv_UMZrX-l_1mWPsDXxFwnewSQvxtYPMJgku9WPmKtU&dib_tag=se&keywords=laptop&qid=1737229288&sprefix=laptop%2Caps%2C483&sr=8-36
47,"FOLINHAM 15.6 inch Windows 11 Pro Laptop, 12GB LPDDR4 512GB SSD Notebook, 12th Gen Alder Lake-N100(Up to 3.4GHz), FHD(1920x1080) 16:9 IPS Laptops, 4K Video, 2.4G/5G WiFi, BT4.2, 7.6V/6500mAh","26,767",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjQ3OTQ1MjI5NDc5NDg2OjE3MzcyMjkyODg6c3BfYnRmOjMwMDQ0MzY3NDYyNTAzMjo6MDo6&url=%2FFOLINHAM-Windows-Notebook-Lake-N100-1920x1080%2Fdp%2FB0D319J1K7%2Fref%3Dsr_1_37_sspa%3Fcrid%3D6MYET830HUWF%26dib%3DeyJ2IjoiMSJ9.R1Z-MIx9ttTdlwSs7tS553DEsRIfjU6yB-I_CGN51jdC6CdgtdRWi_9Sixs2XXc011Gu0UqFiIZc_-QRHCAfdBCKD-u9RH5hg906ZpwlJiV47NOHTaFpgALo4xOpYH10E4LYOGM85Iyeyt6WSHR0m1CB79f8QRS1roElLF6SbcR73owTxK6EK5LiR-PBG5h6JSa015gaRY2gNN0Y3z_1l0MSUZmkX6uLwRMNZNnpXRc.Cv_UMZrX-l_1mWPsDXxFwnewSQvxtYPMJgku9WPmKtU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1737229288%26sprefix%3Dlaptop%252Caps%252C483%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
48,"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","27,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjQ3OTQ1MjI5NDc5NDg2OjE3MzcyMjkyODg6c3BfYnRmOjMwMDE5MzkwOTY5NzAzMjo6MDo6&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_38_sspa%3Fcrid%3D6MYET830HUWF%26dib%3DeyJ2IjoiMSJ9.R1Z-MIx9ttTdlwSs7tS553DEsRIfjU6yB-I_CGN51jdC6CdgtdRWi_9Sixs2XXc011Gu0UqFiIZc_-QRHCAfdBCKD-u9RH5hg906ZpwlJiV47NOHTaFpgALo4xOpYH10E4LYOGM85Iyeyt6WSHR0m1CB79f8QRS1roElLF6SbcR73owTxK6EK5LiR-PBG5h6JSa015gaRY2gNN0Y3z_1l0MSUZmkX6uLwRMNZNnpXRc.Cv_UMZrX-l_1mWPsDXxFwnewSQvxtYPMJgku9WPmKtU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1737229288%26sprefix%3Dlaptop%252Caps%252C483%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
49,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Integrated AMD Graphics/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BRIN","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjQ2NDQzOTYyNTMyNjY0OjE3MzcyMjkyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDU4NDkzMzQzMjo6MTo6&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D6MYET830HUWF%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB09MM58Y7Q%26pd_rd_r%3D5cdf0930-2520-43d5-a4d3-24cf7d8941a7%26pd_rd_w%3DDdK2s%26pd_rd_wg%3Dc9ef1%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D4HFPXZJW74HCAGCAKGER%26qid%3D1737229280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C483%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
50,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 15.6 Inch (39.65cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK017PIN","34,275",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjQ2NDQzOTYyNTMyNjY0OjE3MzcyMjkyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ2MjQyMDEyODUzMjo6Mjo6&url=%2FLenovo-IdeaPad-i3-1215U-39-65cm-82RK017PIN%2Fdp%2FB0DF7N6F5R%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D6MYET830HUWF%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0DF7N6F5R%26pd_rd_r%3D5cdf0930-2520-43d5-a4d3-24cf7d8941a7%26pd_rd_w%3DDdK2s%26pd_rd_wg%3Dc9ef1%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D4HFPXZJW74HCAGCAKGER%26qid%3D1737229280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C483%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
51,"HP Pavilion, 12th Gen Intel Core i5-1235U, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.41kg) IPS, BrightView, 14-inch(35.6cm) FHD Laptop, Intel Iris Xe Graphics, HD camera, Backlit KB,dv2014TU","56,240",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjQ2NDQzOTYyNTMyNjY0OjE3MzcyMjkyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1NjkwNDcwMDUzMjo6Mzo6&url=%2FHP-Pavilion-Micro-Edge-Graphics-14-dv2014TU%2Fdp%2FB0B1M9HYBT%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D6MYET830HUWF%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0B1M9HYBT%26pd_rd_r%3D5cdf0930-2520-43d5-a4d3-24cf7d8941a7%26pd_rd_w%3DDdK2s%26pd_rd_wg%3Dc9ef1%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D4HFPXZJW74HCAGCAKGER%26qid%3D1737229280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C483%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
52,"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg) Anti-glare, Micro-edge, 15.6-inch(39.6cm) FHD laptop, Intel UHD Graphics, HD camera, Backlit KB, fq5327tu","35,990",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_6?crid=6MYET830HUWF&dib=eyJ2IjoiMSJ9._wlIrbwlaBvAsqQpztYLgxryIvuVFe0MiicvCOzRBF6EY6ouXCbWUGrSXuo2tNT-aRPSZOy_K5HjBSO357w-MZ3rdRBRaLrG9f2AGp75M9UiOMMzJbjXQIzfzh2uyK4_WP9NrpeG4UrJI-Bbe2XHuqifn2edDUj088bhVR_ktGmHLIzaliiTYqv--3nrQ_LgEMdHCGKX49jx98kX0IWi4ANvp-FEi8m67kFPazW05YI.e6XJBA0hNmqj5l1qK-eQPBaw134c4xXoeNhQTsda5jI&dib_tag=se&keywords=laptop&qid=1737229280&sprefix=laptop%2Caps%2C483&sr=8-6
